震源编号,震源坐标-x,震源坐标-y,震源坐标-z,发震时刻t,台站坐标-x,台站坐标-y,台站坐标-z,台站P波到时,震源-台站传播时间,震源事件文件名
154,472.1817,469.1501,599.1747,0,500,500,900,46.399999,46.399999,source_154
154,472.1817,469.1501,599.1747,0,783,500,783,60.800001,60.800001,source_154
154,472.1817,469.1501,599.1747,0,500,783,783,61.999999,61.999999,source_154
154,472.1817,469.1501,599.1747,0,217,500,783,47.899999,47.899999,source_154
154,472.1817,469.1501,599.1747,0,500,217,783,47.600001,47.600001,source_154
154,472.1817,469.1501,599.1747,0,900,500,500,78.500003,78.500003,source_154
154,472.1817,469.1501,599.1747,0,700,846,500,80.899999,80.899999,source_154
154,472.1817,469.1501,599.1747,0,300,846,500,75.199999,75.199999,source_154
154,472.1817,469.1501,599.1747,0,100,500,500,66.500001,66.500001,source_154
154,472.1817,469.1501,599.1747,0,300,154,500,61.999999,61.999999,source_154
154,472.1817,469.1501,599.1747,0,700,154,500,70.4,70.4,source_154
154,472.1817,469.1501,599.1747,0,300,700,217,82.699999,82.699999,source_154
154,472.1817,469.1501,599.1747,0,300,300,217,77.600002,77.600002,source_154
154,472.1817,469.1501,599.1747,0,700,300,217,82.099997,82.099997,source_154
154,472.1817,469.1501,599.1747,0,500,500,100,87.200001,87.200001,source_154
155,502.2257,356.5648,508.3261,0,500,500,900,74.299999,74.299999,source_155
155,502.2257,356.5648,508.3261,0,783,500,783,73.100001,73.100001,source_155
155,502.2257,356.5648,508.3261,0,500,783,783,94.700001,94.700001,source_155
155,502.2257,356.5648,508.3261,0,217,500,783,75.499997,75.499997,source_155
155,502.2257,356.5648,508.3261,0,500,217,783,47.899999,47.899999,source_155
155,502.2257,356.5648,508.3261,0,900,500,500,250.699997,250.699997,source_155
155,502.2257,356.5648,508.3261,0,100,500,500,250.699997,250.699997,source_155
155,502.2257,356.5648,508.3261,0,300,154,500,54.8,54.8,source_155
155,502.2257,356.5648,508.3261,0,700,154,500,53.9,53.9,source_155
155,502.2257,356.5648,508.3261,0,700,700,217,89.599997,89.599997,source_155
155,502.2257,356.5648,508.3261,0,300,700,217,90.499997,90.499997,source_155
155,502.2257,356.5648,508.3261,0,300,300,217,58.400001,58.400001,source_155
155,502.2257,356.5648,508.3261,0,700,300,217,58.699999,58.699999,source_155
155,502.2257,356.5648,508.3261,0,500,500,100,76.700002,76.700002,source_155
156,336.5889,611.9565,607.2502,0,500,500,900,58.400001,58.400001,source_156
156,336.5889,611.9565,607.2502,0,783,500,783,94.099998,94.099998,source_156
156,336.5889,611.9565,607.2502,0,500,783,783,41.6,41.6,source_156
156,336.5889,611.9565,607.2502,0,217,500,783,28.4,28.4,source_156
156,336.5889,611.9565,607.2502,0,500,217,783,86.900003,86.900003,source_156
156,336.5889,611.9565,607.2502,0,900,500,500,124.1,124.1,source_156
156,336.5889,611.9565,607.2502,0,700,846,500,81.200004,81.200004,source_156
156,336.5889,611.9565,607.2502,0,300,846,500,34.1,34.1,source_156
156,336.5889,611.9565,607.2502,0,100,500,500,41.6,41.6,source_156
156,336.5889,611.9565,607.2502,0,700,154,500,115.699999,115.699999,source_156
156,336.5889,611.9565,607.2502,0,700,700,217,104.900002,104.900002,source_156
156,336.5889,611.9565,607.2502,0,300,700,217,70.699997,70.699997,source_156
156,336.5889,611.9565,607.2502,0,300,300,217,95.299996,95.299996,source_156
156,336.5889,611.9565,607.2502,0,700,300,217,117.200002,117.200002,source_156
156,336.5889,611.9565,607.2502,0,500,500,100,105.2,105.2,source_156
157,451.9196,561.3564,671.1608,0,500,500,900,29.300001,29.300001,source_157
157,451.9196,561.3564,671.1608,0,783,500,783,59.599999,59.599999,source_157
157,451.9196,561.3564,671.1608,0,500,783,783,33.500001,33.500001,source_157
157,451.9196,561.3564,671.1608,0,217,500,783,36.499999,36.499999,source_157
157,451.9196,561.3564,671.1608,0,500,217,783,62.899999,62.899999,source_157
157,451.9196,561.3564,671.1608,0,900,500,500,91.1,91.1,source_157
157,451.9196,561.3564,671.1608,0,700,846,500,72.499998,72.499998,source_157
157,451.9196,561.3564,671.1608,0,300,846,500,61.999999,61.999999,source_157
157,451.9196,561.3564,671.1608,0,100,500,500,67.699999,67.699999,source_157
157,451.9196,561.3564,671.1608,0,300,154,500,85.699998,85.699998,source_157
157,451.9196,561.3564,671.1608,0,700,154,500,95.600002,95.600002,source_157
157,451.9196,561.3564,671.1608,0,700,700,217,99.5,99.5,source_157
157,451.9196,561.3564,671.1608,0,300,700,217,93.500003,93.500003,source_157
157,451.9196,561.3564,671.1608,0,300,300,217,101.899996,101.899996,source_157
157,451.9196,561.3564,671.1608,0,500,500,100,109.700002,109.700002,source_157
158,527.7828,576.846,631.5904,0,500,500,900,39.2,39.2,source_158
158,527.7828,576.846,631.5904,0,783,500,783,46.399999,46.399999,source_158
158,527.7828,576.846,631.5904,0,500,783,783,33.500001,33.500001,source_158
158,527.7828,576.846,631.5904,0,217,500,783,58.400001,58.400001,source_158
158,527.7828,576.846,631.5904,0,500,217,783,67.699999,67.699999,source_158
158,527.7828,576.846,631.5904,0,900,500,500,70.4,70.4,source_158
158,527.7828,576.846,631.5904,0,700,846,500,56.299999,56.299999,source_158
158,527.7828,576.846,631.5904,0,300,846,500,62.899999,62.899999,source_158
158,527.7828,576.846,631.5904,0,100,500,500,81.500001,81.500001,source_158
158,527.7828,576.846,631.5904,0,700,700,217,85.100003,85.100003,source_158
158,527.7828,576.846,631.5904,0,300,700,217,87.499999,87.499999,source_158
158,527.7828,576.846,631.5904,0,300,300,217,99.5,99.5,source_158
158,527.7828,576.846,631.5904,0,700,300,217,95.299996,95.299996,source_158
158,527.7828,576.846,631.5904,0,500,500,100,99.200003,99.200003,source_158
159,471.4181,574.9643,615.846,0,500,500,900,42.800002,42.800002,source_159
159,471.4181,574.9643,615.846,0,783,500,783,60.5,60.5,source_159
159,471.4181,574.9643,615.846,0,500,783,783,36.499999,36.499999,source_159
159,471.4181,574.9643,615.846,0,217,500,783,47.600001,47.600001,source_159
159,471.4181,574.9643,615.846,0,500,217,783,68.300001,68.300001,source_159
159,471.4181,574.9643,615.846,0,900,500,500,81.200004,81.200004,source_159
159,471.4181,574.9643,615.846,0,700,846,500,61.999999,61.999999,source_159
159,471.4181,574.9643,615.846,0,300,846,500,55.100001,55.100001,source_159
159,471.4181,574.9643,615.846,0,100,500,500,67.699999,67.699999,source_159
159,471.4181,574.9643,615.846,0,300,154,500,185.299993,185.299993,source_159
159,471.4181,574.9643,615.846,0,700,700,217,85.699998,85.699998,source_159
159,471.4181,574.9643,615.846,0,300,700,217,80.300003,80.300003,source_159
159,471.4181,574.9643,615.846,0,700,300,217,95.299996,95.299996,source_159
159,471.4181,574.9643,615.846,0,500,500,100,95.899999,95.899999,source_159
160,320.5366,459.9624,413.7553,0,500,500,900,100.400001,100.400001,source_160
160,320.5366,459.9624,413.7553,0,500,783,783,99.5,99.5,source_160
160,320.5366,459.9624,413.7553,0,217,500,783,67.100003,67.100003,source_160
160,320.5366,459.9624,413.7553,0,500,217,783,87.499999,87.499999,source_160
160,320.5366,459.9624,413.7553,0,900,500,500,124.1,124.1,source_160
160,320.5366,459.9624,413.7553,0,700,846,500,118.4,118.4,source_160
160,320.5366,459.9624,413.7553,0,100,500,500,29.6,29.6,source_160
160,320.5366,459.9624,413.7553,0,300,154,500,49.699999,49.699999,source_160
160,320.5366,459.9624,413.7553,0,700,154,500,104.900002,104.900002,source_160
160,320.5366,459.9624,413.7553,0,700,700,217,91.1,91.1,source_160
160,320.5366,459.9624,413.7553,0,300,700,217,47.899999,47.899999,source_160
160,320.5366,459.9624,413.7553,0,300,300,217,33.500001,33.500001,source_160
160,320.5366,459.9624,413.7553,0,700,300,217,82.699999,82.699999,source_160
160,320.5366,459.9624,413.7553,0,500,500,100,61.099999,61.099999,source_160
161,578.8371,395.2795,419.1018,0,500,500,900,90.800002,90.800002,source_161
161,578.8371,395.2795,419.1018,0,783,500,783,76.099999,76.099999,source_161
161,578.8371,395.2795,419.1018,0,500,217,783,71.599998,71.599998,source_161
161,578.8371,395.2795,419.1018,0,900,500,500,58.1,58.1,source_161
161,578.8371,395.2795,419.1018,0,300,846,500,109.700002,109.700002,source_161
161,578.8371,395.2795,419.1018,0,100,500,500,104.3,104.3,source_161
161,578.8371,395.2795,419.1018,0,300,154,500,66.500001,66.500001,source_161
161,578.8371,395.2795,419.1018,0,700,154,500,41.6,41.6,source_161
161,578.8371,395.2795,419.1018,0,700,700,217,65.6,65.6,source_161
161,578.8371,395.2795,419.1018,0,300,700,217,82.699999,82.699999,source_161
161,578.8371,395.2795,419.1018,0,300,300,217,58.699999,58.699999,source_161
161,578.8371,395.2795,419.1018,0,700,300,217,33.500001,33.500001,source_161
161,578.8371,395.2795,419.1018,0,500,500,100,56.000002,56.000002,source_161
162,517.4886,497.8708,454.9939,0,500,500,900,76.399997,76.399997,source_162
162,517.4886,497.8708,454.9939,0,783,500,783,72.499998,72.499998,source_162
162,517.4886,497.8708,454.9939,0,500,783,783,75.199999,75.199999,source_162
162,517.4886,497.8708,454.9939,0,217,500,783,76.099999,76.099999,source_162
162,517.4886,497.8708,454.9939,0,500,217,783,73.700003,73.700003,source_162
162,517.4886,497.8708,454.9939,0,900,500,500,75.199999,75.199999,source_162
162,517.4886,497.8708,454.9939,0,700,846,500,78.8,78.8,source_162
162,517.4886,497.8708,454.9939,0,300,846,500,82.699999,82.699999,source_162
162,517.4886,497.8708,454.9939,0,100,500,500,85.699998,85.699998,source_162
162,517.4886,497.8708,454.9939,0,300,154,500,80.899999,80.899999,source_162
162,517.4886,497.8708,454.9939,0,700,154,500,78.8,78.8,source_162
162,517.4886,497.8708,454.9939,0,700,700,217,58.1,58.1,source_162
162,517.4886,497.8708,454.9939,0,300,700,217,61.999999,61.999999,source_162
162,517.4886,497.8708,454.9939,0,300,300,217,61.999999,61.999999,source_162
162,517.4886,497.8708,454.9939,0,700,300,217,58.1,58.1,source_162
162,517.4886,497.8708,454.9939,0,500,500,100,57.2,57.2,source_162
163,590.1849,532.8264,490.4534,0,500,500,900,71.900003,71.900003,source_163
163,590.1849,532.8264,490.4534,0,783,500,783,56.299999,56.299999,source_163
163,590.1849,532.8264,490.4534,0,500,783,783,67.100003,67.100003,source_163
163,590.1849,532.8264,490.4534,0,217,500,783,84.5,84.5,source_163
163,590.1849,532.8264,490.4534,0,500,217,783,76.099999,76.099999,source_163
163,590.1849,532.8264,490.4534,0,700,846,500,63.500002,63.500002,source_163
163,590.1849,532.8264,490.4534,0,300,846,500,85.699998,85.699998,source_163
163,590.1849,532.8264,490.4534,0,100,500,500,100.100003,100.100003,source_163
163,590.1849,532.8264,490.4534,0,300,154,500,194.000006,194.000006,source_163
163,590.1849,532.8264,490.4534,0,700,154,500,78.8,78.8,source_163
163,590.1849,532.8264,490.4534,0,700,700,217,52.700002,52.700002,source_163
163,590.1849,532.8264,490.4534,0,300,700,217,72.499998,72.499998,source_163
163,590.1849,532.8264,490.4534,0,300,300,217,80.300003,80.300003,source_163
163,590.1849,532.8264,490.4534,0,700,300,217,61.999999,61.999999,source_163
163,590.1849,532.8264,490.4534,0,500,500,100,67.100003,67.100003,source_163
164,622.5962,510.7504,467.3509,0,500,500,900,81.200004,81.200004,source_164
164,622.5962,510.7504,467.3509,0,783,500,783,57.500001,57.500001,source_164
164,622.5962,510.7504,467.3509,0,500,783,783,77.299997,77.299997,source_164
164,622.5962,510.7504,467.3509,0,500,217,783,80.899999,80.899999,source_164
164,622.5962,510.7504,467.3509,0,900,500,500,52.099999,52.099999,source_164
164,622.5962,510.7504,467.3509,0,700,846,500,66.500001,66.500001,source_164
164,622.5962,510.7504,467.3509,0,300,846,500,95.299996,95.299996,source_164
164,622.5962,510.7504,467.3509,0,100,500,500,106.399998,106.399998,source_164
164,622.5962,510.7504,467.3509,0,300,154,500,100.100003,100.100003,source_164
164,622.5962,510.7504,467.3509,0,700,154,500,73.100001,73.100001,source_164
164,622.5962,510.7504,467.3509,0,700,700,217,49.1,49.1,source_164
164,622.5962,510.7504,467.3509,0,300,700,217,79.999998,79.999998,source_164
164,622.5962,510.7504,467.3509,0,300,300,217,81.200004,81.200004,source_164
164,622.5962,510.7504,467.3509,0,700,300,217,53.9,53.9,source_164
164,622.5962,510.7504,467.3509,0,500,500,100,66.799998,66.799998,source_164
165,324.9233,409.9241,450.8048,0,500,500,900,92.299998,92.299998,source_165
165,324.9233,409.9241,450.8048,0,783,500,783,109.700002,109.700002,source_165
165,324.9233,409.9241,450.8048,0,500,783,783,100.100003,100.100003,source_165
165,324.9233,409.9241,450.8048,0,217,500,783,60.800001,60.800001,source_165
165,324.9233,409.9241,450.8048,0,500,217,783,76.099999,76.099999,source_165
165,324.9233,409.9241,450.8048,0,900,500,500,262.699991,262.699991,source_165
165,324.9233,409.9241,450.8048,0,700,846,500,120.499998,120.499998,source_165
165,324.9233,409.9241,450.8048,0,100,500,500,33.500001,33.500001,source_165
165,324.9233,409.9241,450.8048,0,300,154,500,36.499999,36.499999,source_165
165,324.9233,409.9241,450.8048,0,700,154,500,97.099997,97.099997,source_165
165,324.9233,409.9241,450.8048,0,700,700,217,100.400001,100.400001,source_165
165,324.9233,409.9241,450.8048,0,300,700,217,61.999999,61.999999,source_165
165,324.9233,409.9241,450.8048,0,300,300,217,34.699999,34.699999,source_165
165,324.9233,409.9241,450.8048,0,700,300,217,82.699999,82.699999,source_165
165,324.9233,409.9241,450.8048,0,500,500,100,71.900003,71.900003,source_165
166,587.9377,407.8323,330.467,0,500,500,900,110.9,110.9,source_166
166,587.9377,407.8323,330.467,0,783,500,783,95.899999,95.899999,source_166
166,587.9377,407.8323,330.467,0,500,783,783,114.500001,114.500001,source_166
166,587.9377,407.8323,330.467,0,500,217,783,95.899999,95.899999,source_166
166,587.9377,407.8323,330.467,0,900,500,500,61.999999,61.999999,source_166
166,587.9377,407.8323,330.467,0,300,846,500,107.299998,107.299998,source_166
166,587.9377,407.8323,330.467,0,100,500,500,101.300001,101.300001,source_166
166,587.9377,407.8323,330.467,0,300,154,500,74.900001,74.900001,source_166
166,587.9377,407.8323,330.467,0,700,154,500,51.199999,51.199999,source_166
166,587.9377,407.8323,330.467,0,700,700,217,52.4,52.4,source_166
166,587.9377,407.8323,330.467,0,300,700,217,76.399997,76.399997,source_166
166,587.9377,407.8323,330.467,0,300,300,217,51.199999,51.199999,source_166
166,587.9377,407.8323,330.467,0,700,300,217,18.5,18.5,source_166
166,587.9377,407.8323,330.467,0,500,500,100,35.599999,35.599999,source_166
167,602.644,437.7404,310.7095,0,500,500,900,115.699999,115.699999,source_167
167,602.644,437.7404,310.7095,0,783,500,783,96.799999,96.799999,source_167
167,602.644,437.7404,310.7095,0,500,783,783,114.500001,114.500001,source_167
167,602.644,437.7404,310.7095,0,500,217,783,101.899996,101.899996,source_167
167,602.644,437.7404,310.7095,0,900,500,500,60.800001,60.800001,source_167
167,602.644,437.7404,310.7095,0,700,846,500,86.000003,86.000003,source_167
167,602.644,437.7404,310.7095,0,300,846,500,105.2,105.2,source_167
167,602.644,437.7404,310.7095,0,100,500,500,105.499998,105.499998,source_167
167,602.644,437.7404,310.7095,0,300,154,500,84.799998,84.799998,source_167
167,602.644,437.7404,310.7095,0,700,154,500,58.400001,58.400001,source_167
167,602.644,437.7404,310.7095,0,700,700,217,42.800002,42.800002,source_167
167,602.644,437.7404,310.7095,0,300,700,217,71.900003,71.900003,source_167
167,602.644,437.7404,310.7095,0,300,300,217,56.299999,56.299999,source_167
167,602.644,437.7404,310.7095,0,700,300,217,19.099999,19.099999,source_167
167,602.644,437.7404,310.7095,0,500,500,100,28.4,28.4,source_167
168,558.4444,425.1316,538.3426,0,500,500,900,61.999999,61.999999,source_168
168,558.4444,425.1316,538.3426,0,783,500,783,52.700002,52.700002,source_168
168,558.4444,425.1316,538.3426,0,500,783,783,77.299997,77.299997,source_168
168,558.4444,425.1316,538.3426,0,217,500,783,72.499998,72.499998,source_168
168,558.4444,425.1316,538.3426,0,500,217,783,47.899999,47.899999,source_168
168,558.4444,425.1316,538.3426,0,900,500,500,56.899998,56.899998,source_168
168,558.4444,425.1316,538.3426,0,700,846,500,90.499997,90.499997,source_168
168,558.4444,425.1316,538.3426,0,300,846,500,100.100003,100.100003,source_168
168,558.4444,425.1316,538.3426,0,100,500,500,95.299996,95.299996,source_168
168,558.4444,425.1316,538.3426,0,300,154,500,76.099999,76.099999,source_168
168,558.4444,425.1316,538.3426,0,700,154,500,47.3,47.3,source_168
168,558.4444,425.1316,538.3426,0,700,700,217,77.9,77.9,source_168
168,558.4444,425.1316,538.3426,0,300,700,217,85.699998,85.699998,source_168
168,558.4444,425.1316,538.3426,0,300,300,217,73.700003,73.700003,source_168
168,558.4444,425.1316,538.3426,0,700,300,217,61.099999,61.099999,source_168
168,558.4444,425.1316,538.3426,0,500,500,100,77.299997,77.299997,source_168
169,596.6302,471.3789,470.6519,0,500,500,900,76.399997,76.399997,source_169
169,596.6302,471.3789,470.6519,0,783,500,783,60.800001,60.800001,source_169
169,596.6302,471.3789,470.6519,0,500,783,783,78.500003,78.500003,source_169
169,596.6302,471.3789,470.6519,0,217,500,783,87.200001,87.200001,source_169
169,596.6302,471.3789,470.6519,0,500,217,783,71.3,71.3,source_169
169,596.6302,471.3789,470.6519,0,700,846,500,77.9,77.9,source_169
169,596.6302,471.3789,470.6519,0,300,846,500,96.799999,96.799999,source_169
169,596.6302,471.3789,470.6519,0,100,500,500,101.300001,101.300001,source_169
169,596.6302,471.3789,470.6519,0,300,154,500,87.200001,87.200001,source_169
169,596.6302,471.3789,470.6519,0,700,154,500,66.500001,66.500001,source_169
169,596.6302,471.3789,470.6519,0,700,700,217,57.500001,57.500001,source_169
169,596.6302,471.3789,470.6519,0,300,700,217,79.999998,79.999998,source_169
169,596.6302,471.3789,470.6519,0,300,300,217,72.499998,72.499998,source_169
169,596.6302,471.3789,470.6519,0,700,300,217,47.899999,47.899999,source_169
169,596.6302,471.3789,470.6519,0,500,500,100,63.500002,63.500002,source_169
170,689.4037,460.8249,492.8792,0,500,500,900,82.699999,82.699999,source_170
170,689.4037,460.8249,492.8792,0,783,500,783,44.300001,44.300001,source_170
170,689.4037,460.8249,492.8792,0,500,783,783,86.000003,86.000003,source_170
170,689.4037,460.8249,492.8792,0,217,500,783,105.2,105.2,source_170
170,689.4037,460.8249,492.8792,0,500,217,783,76.099999,76.099999,source_170
170,689.4037,460.8249,492.8792,0,700,846,500,77.299997,77.299997,source_170
170,689.4037,460.8249,492.8792,0,100,500,500,124.1,124.1,source_170
170,689.4037,460.8249,492.8792,0,300,154,500,257.9,257.9,source_170
170,689.4037,460.8249,492.8792,0,700,154,500,56.899998,56.899998,source_170
170,689.4037,460.8249,492.8792,0,700,700,217,61.099999,61.099999,source_170
170,689.4037,460.8249,492.8792,0,300,700,217,100.400001,100.400001,source_170
170,689.4037,460.8249,492.8792,0,300,300,217,95.899999,95.899999,source_170
170,689.4037,460.8249,492.8792,0,700,300,217,48.500001,48.500001,source_170
170,689.4037,460.8249,492.8792,0,500,500,100,80.300003,80.300003,source_170
171,505.0695,496.8461,502.9967,0,500,500,900,66.799998,66.799998,source_171
171,505.0695,496.8461,502.9967,0,783,500,783,65.6,65.6,source_171
171,505.0695,496.8461,502.9967,0,500,783,783,67.100003,67.100003,source_171
171,505.0695,496.8461,502.9967,0,217,500,783,67.100003,67.100003,source_171
171,505.0695,496.8461,502.9967,0,500,217,783,65.6,65.6,source_171
171,505.0695,496.8461,502.9967,0,900,500,500,80.899999,80.899999,source_171
171,505.0695,496.8461,502.9967,0,700,846,500,80.899999,80.899999,source_171
171,505.0695,496.8461,502.9967,0,300,846,500,80.899999,80.899999,source_171
171,505.0695,496.8461,502.9967,0,100,500,500,80.899999,80.899999,source_171
171,505.0695,496.8461,502.9967,0,300,154,500,80.899999,80.899999,source_171
171,505.0695,496.8461,502.9967,0,700,154,500,77.600002,77.600002,source_171
171,505.0695,496.8461,502.9967,0,700,700,217,66.500001,66.500001,source_171
171,505.0695,496.8461,502.9967,0,300,700,217,66.799998,66.799998,source_171
171,505.0695,496.8461,502.9967,0,300,300,217,66.799998,66.799998,source_171
171,505.0695,496.8461,502.9967,0,700,300,217,65.6,65.6,source_171
171,505.0695,496.8461,502.9967,0,500,500,100,67.100003,67.100003,source_171
172,488.5277,370.2338,486.487,0,500,500,900,77.600002,77.600002,source_172
172,488.5277,370.2338,486.487,0,783,500,783,77.9,77.9,source_172
172,488.5277,370.2338,486.487,0,500,783,783,92.900001,92.900001,source_172
172,488.5277,370.2338,486.487,0,217,500,783,73.700003,73.700003,source_172
172,488.5277,370.2338,486.487,0,500,217,783,52.700002,52.700002,source_172
172,488.5277,370.2338,486.487,0,900,500,500,248.899996,248.899996,source_172
172,488.5277,370.2338,486.487,0,700,846,500,104.900002,104.900002,source_172
172,488.5277,370.2338,486.487,0,300,846,500,104.900002,104.900002,source_172
172,488.5277,370.2338,486.487,0,100,500,500,248.300001,248.300001,source_172
172,488.5277,370.2338,486.487,0,300,154,500,54.8,54.8,source_172
172,488.5277,370.2338,486.487,0,700,154,500,58.400001,58.400001,source_172
172,488.5277,370.2338,486.487,0,700,700,217,85.699998,85.699998,source_172
172,488.5277,370.2338,486.487,0,300,700,217,82.099997,82.099997,source_172
172,488.5277,370.2338,486.487,0,300,300,217,53.9,53.9,source_172
172,488.5277,370.2338,486.487,0,700,300,217,57.500001,57.500001,source_172
172,488.5277,370.2338,486.487,0,500,500,100,71.900003,71.900003,source_172
173,432.5973,481.8917,498.3109,0,500,500,900,68.000004,68.000004,source_173
173,432.5973,481.8917,498.3109,0,783,500,783,78.8,78.8,source_173
173,432.5973,481.8917,498.3109,0,500,783,783,71.3,71.3,source_173
173,432.5973,481.8917,498.3109,0,217,500,783,57.500001,57.500001,source_173
173,432.5973,481.8917,498.3109,0,500,217,783,65.6,65.6,source_173
173,432.5973,481.8917,498.3109,0,900,500,500,95.299996,95.299996,source_173
173,432.5973,481.8917,498.3109,0,700,846,500,37.4,37.4,source_173
173,432.5973,481.8917,498.3109,0,300,846,500,76.099999,76.099999,source_173
173,432.5973,481.8917,498.3109,0,100,500,500,242.599994,242.599994,source_173
173,432.5973,481.8917,498.3109,0,300,154,500,66.500001,66.500001,source_173
173,432.5973,481.8917,498.3109,0,700,154,500,85.699998,85.699998,source_173
173,432.5973,481.8917,498.3109,0,700,700,217,77.299997,77.299997,source_173
173,432.5973,481.8917,498.3109,0,300,700,217,61.999999,61.999999,source_173
173,432.5973,481.8917,498.3109,0,300,300,217,57.500001,57.500001,source_173
173,432.5973,481.8917,498.3109,0,700,300,217,72.499998,72.499998,source_173
173,432.5973,481.8917,498.3109,0,500,500,100,67.100003,67.100003,source_173
174,483.3839,430.2588,512.389,0,500,500,900,65.899998,65.899998,source_174
174,483.3839,430.2588,512.389,0,783,500,783,68.300001,68.300001,source_174
174,483.3839,430.2588,512.389,0,500,783,783,77.600002,77.600002,source_174
174,483.3839,430.2588,512.389,0,217,500,783,61.999999,61.999999,source_174
174,483.3839,430.2588,512.389,0,500,217,783,52.700002,52.700002,source_174
174,483.3839,430.2588,512.389,0,900,500,500,85.699998,85.699998,source_174
174,483.3839,430.2588,512.389,0,700,846,500,95.299996,95.299996,source_174
174,483.3839,430.2588,512.389,0,300,846,500,92.900001,92.900001,source_174
174,483.3839,430.2588,512.389,0,300,154,500,66.500001,66.500001,source_174
174,483.3839,430.2588,512.389,0,700,154,500,71.3,71.3,source_174
174,483.3839,430.2588,512.389,0,700,700,217,77.9,77.9,source_174
174,483.3839,430.2588,512.389,0,300,700,217,76.700002,76.700002,source_174
174,483.3839,430.2588,512.389,0,300,300,217,61.099999,61.099999,source_174
174,483.3839,430.2588,512.389,0,700,300,217,62.899999,62.899999,source_174
174,483.3839,430.2588,512.389,0,500,500,100,71.900003,71.900003,source_174
175,463.1954,477.5876,595.3021,0,500,500,900,46.399999,46.399999,source_175
175,463.1954,477.5876,595.3021,0,783,500,783,61.999999,61.999999,source_175
175,463.1954,477.5876,595.3021,0,500,783,783,58.400001,58.400001,source_175
175,463.1954,477.5876,595.3021,0,217,500,783,46.399999,46.399999,source_175
175,463.1954,477.5876,595.3021,0,500,217,783,48.799999,48.799999,source_175
175,463.1954,477.5876,595.3021,0,900,500,500,79.700001,79.700001,source_175
175,463.1954,477.5876,595.3021,0,700,846,500,167.300001,167.300001,source_175
175,463.1954,477.5876,595.3021,0,300,846,500,71.3,71.3,source_175
175,463.1954,477.5876,595.3021,0,100,500,500,62.899999,62.899999,source_175
175,463.1954,477.5876,595.3021,0,300,154,500,62.899999,62.899999,source_175
175,463.1954,477.5876,595.3021,0,700,154,500,71.3,71.3,source_175
175,463.1954,477.5876,595.3021,0,300,700,217,80.899999,80.899999,source_175
175,463.1954,477.5876,595.3021,0,300,300,217,77.600002,77.600002,source_175
175,463.1954,477.5876,595.3021,0,700,300,217,82.699999,82.699999,source_175
175,463.1954,477.5876,595.3021,0,500,500,100,86.300001,86.300001,source_175
176,647.3765,637.2146,370.8685,0,500,500,900,110.9,110.9,source_176
176,647.3765,637.2146,370.8685,0,783,500,783,82.699999,82.699999,source_176
176,647.3765,637.2146,370.8685,0,500,783,783,85.699998,85.699998,source_176
176,647.3765,637.2146,370.8685,0,217,500,783,118.4,118.4,source_176
176,647.3765,637.2146,370.8685,0,500,217,783,116.899997,116.899997,source_176
176,647.3765,637.2146,370.8685,0,900,500,500,47.899999,47.899999,source_176
176,647.3765,637.2146,370.8685,0,700,846,500,33.500001,33.500001,source_176
176,647.3765,637.2146,370.8685,0,300,846,500,77.299997,77.299997,source_176
176,647.3765,637.2146,370.8685,0,100,500,500,124.700002,124.700002,source_176
176,647.3765,637.2146,370.8685,0,300,154,500,131.600007,131.600007,source_176
176,647.3765,637.2146,370.8685,0,700,154,500,96.500002,96.500002,source_176
176,647.3765,637.2146,370.8685,0,300,700,217,66.500001,66.500001,source_176
176,647.3765,637.2146,370.8685,0,300,300,217,97.999997,97.999997,source_176
176,647.3765,637.2146,370.8685,0,700,300,217,61.999999,61.999999,source_176
176,647.3765,637.2146,370.8685,0,500,500,100,53.9,53.9,source_176
177,536.358,479.9394,405.2077,0,500,500,900,86.900003,86.900003,source_177
177,536.358,479.9394,405.2077,0,783,500,783,79.700001,79.700001,source_177
177,536.358,479.9394,405.2077,0,500,783,783,86.300001,86.300001,source_177
177,536.358,479.9394,405.2077,0,217,500,783,87.200001,87.200001,source_177
177,536.358,479.9394,405.2077,0,500,217,783,81.200004,81.200004,source_177
177,536.358,479.9394,405.2077,0,900,500,500,64.400002,64.400002,source_177
177,536.358,479.9394,405.2077,0,700,846,500,72.499998,72.499998,source_177
177,536.358,479.9394,405.2077,0,100,500,500,90.499997,90.499997,source_177
177,536.358,479.9394,405.2077,0,300,154,500,85.100003,85.100003,source_177
177,536.358,479.9394,405.2077,0,700,154,500,62.899999,62.899999,source_177
177,536.358,479.9394,405.2077,0,700,700,217,51.199999,51.199999,source_177
177,536.358,479.9394,405.2077,0,300,700,217,61.700001,61.700001,source_177
177,536.358,479.9394,405.2077,0,300,300,217,57.500001,57.500001,source_177
177,536.358,479.9394,405.2077,0,700,300,217,46.399999,46.399999,source_177
177,536.358,479.9394,405.2077,0,500,500,100,46.399999,46.399999,source_177
178,562.8339,573.0655,500.3664,0,500,500,900,70.100002,70.100002,source_178
178,562.8339,573.0655,500.3664,0,783,500,783,58.400001,58.400001,source_178
178,562.8339,573.0655,500.3664,0,500,783,783,57.500001,57.500001,source_178
178,562.8339,573.0655,500.3664,0,217,500,783,79.700001,79.700001,source_178
178,562.8339,573.0655,500.3664,0,500,217,783,81.200004,81.200004,source_178
